Module	Section	Sample Name	Source
QualiMap	genome_results	BS_318_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_318_aligned/genome_results.txt
QualiMap	genome_results	BS_437_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_437_aligned/genome_results.txt
QualiMap	genome_results	BS_440_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_440_aligned/genome_results.txt
QualiMap	genome_results	BS_157_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_157_aligned/genome_results.txt
QualiMap	genome_results	BS_043_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_043_aligned/genome_results.txt
QualiMap	genome_results	BS_100_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_100_aligned/genome_results.txt
QualiMap	genome_results	BS_107_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_107_aligned/genome_results.txt
QualiMap	genome_results	BS_353_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_353_aligned/genome_results.txt
QualiMap	genome_results	BS_479_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_479_aligned/genome_results.txt
QualiMap	genome_results	BS_103_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_103_aligned/genome_results.txt
QualiMap	genome_results	BS_277_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_277_aligned/genome_results.txt
QualiMap	genome_results	BS_326_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_326_aligned/genome_results.txt
QualiMap	genome_results	BS_339_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_339_aligned/genome_results.txt
QualiMap	genome_results	BS_474_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_474_aligned/genome_results.txt
QualiMap	genome_results	BS_159_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_159_aligned/genome_results.txt
QualiMap	genome_results	BS_377_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_377_aligned/genome_results.txt
QualiMap	genome_results	BS_424_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_424_aligned/genome_results.txt
QualiMap	genome_results	BS_085_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_085_aligned/genome_results.txt
QualiMap	genome_results	BS_475_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_475_aligned/genome_results.txt
QualiMap	genome_results	BS_425_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_425_aligned/genome_results.txt
QualiMap	genome_results	BS_074_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_074_aligned/genome_results.txt
QualiMap	genome_results	BS_066_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_066_aligned/genome_results.txt
QualiMap	genome_results	BS_176_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_176_aligned/genome_results.txt
QualiMap	genome_results	BS_050_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_050_aligned/genome_results.txt
QualiMap	genome_results	BS_417_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_417_aligned/genome_results.txt
QualiMap	genome_results	BS_263_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_263_aligned/genome_results.txt
QualiMap	genome_results	BS_298_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_298_aligned/genome_results.txt
QualiMap	genome_results	BS_407_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_407_aligned/genome_results.txt
QualiMap	genome_results	BS_349_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_349_aligned/genome_results.txt
QualiMap	genome_results	BS_439_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_439_aligned/genome_results.txt
QualiMap	genome_results	BS_278_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_278_aligned/genome_results.txt
QualiMap	genome_results	BS_469_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_469_aligned/genome_results.txt
QualiMap	genome_results	BS_115_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_115_aligned/genome_results.txt
QualiMap	genome_results	BS_431_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_431_aligned/genome_results.txt
QualiMap	genome_results	BS_233_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_233_aligned/genome_results.txt
QualiMap	genome_results	BS_451_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_451_aligned/genome_results.txt
QualiMap	genome_results	BS_097_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_097_aligned/genome_results.txt
QualiMap	genome_results	BS_125_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_125_aligned/genome_results.txt
QualiMap	genome_results	BS_420_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_420_aligned/genome_results.txt
QualiMap	genome_results	BS_151_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_151_aligned/genome_results.txt
QualiMap	genome_results	BS_410_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_410_aligned/genome_results.txt
QualiMap	genome_results	BS_304_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_304_aligned/genome_results.txt
QualiMap	genome_results	BS_341_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_341_aligned/genome_results.txt
QualiMap	genome_results	BS_040_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_040_aligned/genome_results.txt
QualiMap	genome_results	BS_345_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_345_aligned/genome_results.txt
QualiMap	genome_results	BS_147_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_147_aligned/genome_results.txt
QualiMap	genome_results	BS_058_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_058_aligned/genome_results.txt
QualiMap	genome_results	BS_334_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_334_aligned/genome_results.txt
QualiMap	genome_results	BS_348_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_348_aligned/genome_results.txt
QualiMap	genome_results	BS_179_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_179_aligned/genome_results.txt
QualiMap	genome_results	BS_449_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_449_aligned/genome_results.txt
QualiMap	genome_results	BS_476_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_476_aligned/genome_results.txt
QualiMap	genome_results	BS_101_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_101_aligned/genome_results.txt
QualiMap	genome_results	BS_164_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_164_aligned/genome_results.txt
QualiMap	genome_results	BS_079_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_079_aligned/genome_results.txt
QualiMap	genome_results	BS_054_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_054_aligned/genome_results.txt
QualiMap	genome_results	BS_118_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_118_aligned/genome_results.txt
QualiMap	genome_results	BS_302_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_302_aligned/genome_results.txt
QualiMap	genome_results	BS_116_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_116_aligned/genome_results.txt
QualiMap	genome_results	BS_325_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_325_aligned/genome_results.txt
QualiMap	genome_results	BS_148_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_148_aligned/genome_results.txt
QualiMap	genome_results	BS_279_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_279_aligned/genome_results.txt
QualiMap	genome_results	BS_195_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_195_aligned/genome_results.txt
QualiMap	genome_results	BS_454_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_454_aligned/genome_results.txt
QualiMap	genome_results	BS_014_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_014_aligned/genome_results.txt
QualiMap	genome_results	BS_193_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_193_aligned/genome_results.txt
QualiMap	genome_results	BS_137_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_137_aligned/genome_results.txt
QualiMap	genome_results	BS_421_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_421_aligned/genome_results.txt
QualiMap	genome_results	BS_465_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_465_aligned/genome_results.txt
QualiMap	genome_results	BS_264_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_264_aligned/genome_results.txt
QualiMap	genome_results	BS_088_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_088_aligned/genome_results.txt
QualiMap	genome_results	BS_109_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_109_aligned/genome_results.txt
QualiMap	genome_results	BS_485_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_485_aligned/genome_results.txt
QualiMap	genome_results	BS_430_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_430_aligned/genome_results.txt
QualiMap	genome_results	BS_273_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_273_aligned/genome_results.txt
QualiMap	genome_results	BS_369_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_369_aligned/genome_results.txt
QualiMap	genome_results	BS_448_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_448_aligned/genome_results.txt
QualiMap	genome_results	BS_493_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_493_aligned/genome_results.txt
QualiMap	genome_results	BS_433_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_433_aligned/genome_results.txt
QualiMap	genome_results	BS_044_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_044_aligned/genome_results.txt
QualiMap	genome_results	BS_143_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_143_aligned/genome_results.txt
QualiMap	genome_results	BS_473_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_473_aligned/genome_results.txt
QualiMap	genome_results	BS_365_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_365_aligned/genome_results.txt
QualiMap	genome_results	BS_257_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_257_aligned/genome_results.txt
QualiMap	genome_results	BS_182_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_182_aligned/genome_results.txt
QualiMap	genome_results	BS_346_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_346_aligned/genome_results.txt
QualiMap	genome_results	BS_405_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_405_aligned/genome_results.txt
QualiMap	genome_results	BS_419_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_419_aligned/genome_results.txt
QualiMap	genome_results	BS_175_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_175_aligned/genome_results.txt
QualiMap	genome_results	BS_361_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_361_aligned/genome_results.txt
QualiMap	genome_results	BS_316_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_316_aligned/genome_results.txt
QualiMap	genome_results	BS_165_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_165_aligned/genome_results.txt
QualiMap	genome_results	BS_332_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_332_aligned/genome_results.txt
QualiMap	genome_results	BS_443_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_443_aligned/genome_results.txt
QualiMap	genome_results	BS_450_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_450_aligned/genome_results.txt
QualiMap	genome_results	BS_331_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_331_aligned/genome_results.txt
QualiMap	genome_results	BS_350_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_350_aligned/genome_results.txt
QualiMap	genome_results	BS_489_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_489_aligned/genome_results.txt
QualiMap	genome_results	BS_104_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_104_aligned/genome_results.txt
QualiMap	genome_results	BS_490_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_490_aligned/genome_results.txt
QualiMap	genome_results	BS_426_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_426_aligned/genome_results.txt
QualiMap	genome_results	BS_347_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_347_aligned/genome_results.txt
QualiMap	genome_results	BS_196_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_196_aligned/genome_results.txt
QualiMap	genome_results	BS_336_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_336_aligned/genome_results.txt
QualiMap	genome_results	BS_248_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_248_aligned/genome_results.txt
QualiMap	genome_results	BS_296_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_296_aligned/genome_results.txt
QualiMap	genome_results	BS_059_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_059_aligned/genome_results.txt
QualiMap	genome_results	BS_108_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_108_aligned/genome_results.txt
QualiMap	genome_results	BS_335_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_335_aligned/genome_results.txt
QualiMap	genome_results	BS_095_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_095_aligned/genome_results.txt
QualiMap	genome_results	BS_166_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_166_aligned/genome_results.txt
QualiMap	genome_results	BS_156_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_156_aligned/genome_results.txt
QualiMap	genome_results	BS_423_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_423_aligned/genome_results.txt
QualiMap	genome_results	BS_492_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_492_aligned/genome_results.txt
QualiMap	genome_results	BS_105_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_105_aligned/genome_results.txt
QualiMap	genome_results	BS_112_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_112_aligned/genome_results.txt
QualiMap	genome_results	BS_128_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_128_aligned/genome_results.txt
QualiMap	genome_results	BS_029_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_029_aligned/genome_results.txt
QualiMap	genome_results	BS_027_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_027_aligned/genome_results.txt
QualiMap	genome_results	BS_183_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_183_aligned/genome_results.txt
QualiMap	genome_results	BS_299_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_299_aligned/genome_results.txt
QualiMap	genome_results	BS_142_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_142_aligned/genome_results.txt
QualiMap	genome_results	BS_188_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_188_aligned/genome_results.txt
QualiMap	genome_results	BS_238_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_238_aligned/genome_results.txt
QualiMap	genome_results	BS_087_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_087_aligned/genome_results.txt
QualiMap	genome_results	BS_483_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_483_aligned/genome_results.txt
QualiMap	genome_results	BS_083_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_083_aligned/genome_results.txt
QualiMap	genome_results	BS_442_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_442_aligned/genome_results.txt
QualiMap	genome_results	BS_438_aligned	/media/Second_stor/wasif/WK_Rprojects/RP_230718_Taste_Genes_Analysis_1/MultiQC_Results/aligned_bam/BS_438_aligned/genome_results.txt
